id;idUzytkownika;dataWstawienia;wartoscOceny
1067;83;23.12.2017;3
1068;10;05.06.2017;2
1069;46;20.12.2015;1
1070;127;01.07.2012;2
1071;106;28.05.2018;4
1072;58;21.04.2016;5
1073;71;01.09.2014;5
1074;124;01.03.2013;5
1075;123;14.08.2018;5
1076;38;23.12.2016;3
1077;44;03.11.2015;3
1078;101;17.01.2019;4
1079;100;30.01.2016;1
1080;25;01.11.2014;4
1081;125;01.03.2013;2
1082;1;12.11.2016;4
1083;71;02.10.2016;1
1084;11;01.03.2013;3
1085;29;05.04.2019;1
1086;60;01.07.2012;2
1087;73;27.05.2019;2
1088;125;01.11.2012;2
1089;3;17.01.2019;4
1090;88;31.10.2018;3
1091;107;11.03.2016;1
1092;103;02.11.2015;4
1093;74;01.11.2017;1
1094;119;02.10.2016;4
1095;96;09.11.2015;1
1096;101;11.03.2018;2
1097;102;01.07.2012;1
1098;105;20.12.2015;1
1099;123;04.11.2015;1
1100;55;27.05.2019;1
1101;40;01.05.2015;4
1102;28;23.12.2016;1
1103;24;01.07.2015;2
1104;21;16.07.2017;5
1105;123;18.01.2018;5
1106;54;10.03.2019;4
1107;60;01.03.2015;3
1108;120;02.02.2017;4
1109;4;20.12.2015;5
1110;122;17.01.2019;4
1111;20;02.11.2015;1
1112;117;07.11.2015;2
1113;40;01.07.2012;2
1114;106;01.03.2014;3
1115;22;22.12.2018;4
1116;26;26.11.2018;4
1117;100;02.10.2016;1
1118;68;07.11.2015;4
1119;38;01.03.2015;1
1120;50;06.10.2017;5
1121;98;10.03.2019;4
1122;75;02.10.2016;1
1123;49;27.11.2017;4
1124;70;22.12.2018;2
1125;79;01.11.2012;5
1126;86;26.11.2018;4
1127;23;26.08.2017;5
1128;11;21.04.2016;5
1129;4;12.07.2016;4
1130;128;09.11.2015;4
1131;4;05.10.2018;2
1132;37;03.11.2015;3
1133;118;22.06.2019;1
1134;67;11.03.2018;2
1135;4;30.01.2016;4
1136;94;06.04.2018;4
1137;44;01.05.2015;1
1138;2;21.04.2016;2
1139;125;27.11.2017;3
1140;61;23.12.2016;3
1141;6;31.10.2018;2
1142;6;27.05.2019;2
1143;113;09.09.2018;1
1144;1;31.10.2018;5
1145;85;13.02.2018;2
1146;91;16.07.2017;1
1147;76;23.06.2018;5
1148;89;01.09.2015;3
1149;18;13.02.2018;4
1150;48;01.07.2013;2
1151;40;01.07.2012;5
1152;106;31.10.2018;1
1153;129;01.05.2013;4
1154;68;02.11.2015;1
1155;64;01.11.2012;4
1156;125;31.10.2018;2
1157;60;06.04.2018;1
1158;15;13.02.2018;3
1159;8;09.11.2015;5
1160;59;01.11.2012;4
1161;58;05.04.2019;1
1162;88;02.10.2016;3
1163;9;01.06.2016;2
1164;18;01.11.2013;5
1165;38;01.09.2015;3
1166;10;02.05.2018;5
1167;108;27.05.2019;4
1168;114;01.05.2013;3
1169;69;01.05.2014;4
1170;119;27.05.2019;5
1171;72;01.05.2013;1
1172;82;23.06.2018;2
1173;122;23.12.2016;5
1174;60;06.04.2018;3
1175;61;11.03.2018;1
1176;120;30.01.2016;5
1177;20;06.04.2018;3
1178;107;15.03.2017;3
1179;103;22.08.2016;4
1180;129;12.07.2016;3
1181;120;01.09.2015;1
1182;68;01.09.2014;5
1183;101;21.04.2016;1
1184;75;01.07.2013;4
1185;6;23.06.2018;1
1186;115;01.05.2019;2
1187;117;01.07.2012;2
1188;38;01.09.2012;5
1189;92;17.01.2019;5
1190;97;05.04.2019;4
1191;98;01.05.2015;4
1192;34;23.12.2016;2
1193;107;12.02.2019;4
1194;104;01.11.2017;4
1195;24;12.07.2016;3
1196;126;02.10.2016;1
1197;31;01.03.2015;3
1198;4;12.11.2016;2
1199;76;08.11.2015;2
1200;18;01.07.2012;2
1201;52;01.03.2015;2
1202;27;01.09.2012;2
1203;109;03.11.2015;5
1204;64;23.06.2018;5
1205;31;12.02.2019;5
1206;58;10.03.2019;3
1207;37;04.11.2015;1
1208;43;01.07.2014;3
1209;22;06.11.2015;2
1210;106;02.02.2017;5
1211;120;01.09.2015;5
1212;10;01.11.2013;2
1213;73;01.01.2013;4
1214;105;01.05.2015;4
1215;84;01.07.2014;4
1216;25;25.04.2017;4
1217;36;01.07.2015;4
1218;7;01.05.2015;2
1219;60;01.09.2014;2
1220;123;16.07.2017;4
1221;66;01.01.2015;5
1222;83;01.07.2014;5
1223;84;12.07.2016;4
1224;17;01.09.2015;3
1225;40;10.03.2019;3
1226;112;01.11.2012;4
1227;23;01.09.2015;2
1228;27;26.08.2017;2
1229;100;15.03.2017;4
1230;55;11.03.2018;3
1231;127;11.03.2016;4
1232;47;23.06.2018;2
1233;61;01.03.2014;2
1234;67;01.05.2013;1
1235;49;31.10.2018;5
1236;13;01.07.2012;5
1237;21;01.05.2013;1
1238;40;01.07.2013;3
1239;33;26.11.2018;1
1240;61;05.06.2017;4
1241;126;01.03.2013;3
1242;3;11.03.2016;4
1243;80;28.05.2018;2
1244;10;27.11.2017;1
1245;125;26.08.2017;1
1246;38;01.05.2013;2
1247;106;22.12.2018;2
1248;117;06.11.2015;5
1249;124;01.05.2015;5
1250;2;03.11.2015;4
1251;73;21.04.2016;3
1252;37;01.09.2014;5
1253;109;27.11.2017;3
1254;88;01.05.2019;5
1255;17;06.04.2018;1
1256;22;27.11.2017;4
1257;117;01.03.2014;4
1258;104;01.09.2013;3
1259;114;25.04.2017;1
1260;61;04.11.2015;4
1261;1;01.11.2012;1
1262;118;22.06.2019;1
1263;51;01.01.2015;2
1264;44;01.01.2014;2
1265;45;01.11.2014;2
1266;87;01.05.2019;3
1267;61;01.03.2014;4
1268;5;05.04.2019;2
1269;54;02.05.2018;5
1270;26;03.11.2015;2
1271;28;04.11.2015;5
1272;7;20.12.2015;2
1273;113;10.03.2019;5
1274;92;26.08.2017;1
1275;84;16.07.2017;1
1276;50;01.05.2019;4
1277;123;28.05.2018;5
1278;55;22.12.2018;4
1279;92;01.01.2014;5
1280;120;02.10.2016;3
1281;123;12.07.2016;2
1282;99;12.07.2016;3
1283;47;30.01.2016;2
1284;92;01.09.2012;4
1285;123;04.11.2015;2
1286;20;09.11.2015;4
1287;118;28.05.2018;5
1288;27;28.05.2018;4
1289;17;27.05.2019;2
1290;10;01.11.2013;5
1291;51;20.12.2015;1
1292;42;10.03.2019;2
1293;116;30.01.2016;3
1294;28;22.08.2016;5
1295;81;06.11.2015;4
1296;42;01.07.2014;4
1297;82;30.01.2016;1
1298;126;22.08.2016;4
1299;125;14.08.2018;1
1300;97;01.11.2014;5
1301;72;01.07.2014;5
1302;55;01.01.2015;1
1303;14;01.09.2015;2
1304;110;01.11.2013;4
1305;10;01.03.2013;1
1306;30;01.11.2015;5
1307;122;07.11.2015;1
1308;60;01.09.2012;2
1309;19;12.07.2016;5
1310;4;26.08.2017;2
1311;36;20.12.2015;3
1312;75;01.11.2015;2
1313;61;01.06.2016;3
1314;1;01.01.2013;1
1315;91;01.09.2014;5
1316;33;04.11.2015;3
1317;21;01.05.2013;2
1318;50;06.10.2017;4
1319;111;05.11.2015;5
1320;17;01.11.2014;5
1321;118;03.11.2015;2
1322;72;08.11.2015;5
1323;109;07.11.2015;1
1324;10;17.01.2019;1
1325;113;01.07.2013;1
1326;42;05.06.2017;5
1327;98;08.11.2015;2
1328;34;07.11.2015;3
1329;19;01.09.2015;2
1330;68;06.04.2018;1
1331;44;09.09.2018;5
1332;50;02.11.2015;2
1333;82;27.05.2019;3
1334;59;16.07.2017;3
1335;101;28.05.2018;4
1336;121;09.09.2018;5
1337;63;25.04.2017;4
1338;37;01.05.2013;2
1339;7;01.01.2013;5
1340;114;22.12.2018;2
1341;51;23.12.2017;4
1342;33;01.01.2013;1
1343;98;01.05.2013;3
1344;43;05.11.2015;3
1345;26;05.10.2018;5
1346;38;05.04.2019;2
1347;128;01.05.2019;2
1348;88;10.03.2019;4
1349;72;06.11.2015;5
1350;53;09.09.2018;3
1351;53;02.02.2017;3
1352;115;30.01.2016;2
1353;55;05.11.2015;1
1354;19;05.04.2019;5
1355;55;12.07.2016;2
1356;128;01.01.2015;2
1357;20;26.11.2018;4
1358;33;31.10.2018;3
1359;102;01.09.2014;1
1360;110;01.11.2014;3
1361;94;23.06.2018;3
1362;47;11.03.2018;4
1363;6;05.11.2015;3
1364;94;01.09.2014;5
1365;26;23.06.2018;5
1366;2;12.02.2019;1
1367;25;01.11.2012;2
1368;127;01.03.2015;4
1369;116;01.01.2015;1
1370;102;02.02.2017;2
1371;32;01.09.2013;5
1372;102;27.05.2019;2
1373;75;26.11.2018;5
1374;60;12.02.2019;5
1375;57;02.05.2018;3
1376;99;06.10.2017;1
1377;125;05.04.2019;1
1378;62;23.12.2017;4
1379;78;04.11.2015;4
1380;9;06.11.2015;2
1381;46;05.04.2019;2
1382;92;03.11.2015;3
1383;129;06.11.2015;4
1384;0;16.07.2017;2
1385;42;01.03.2013;4
1386;9;26.11.2018;4
1387;123;01.07.2015;4
1388;1;01.03.2014;3
1389;105;28.05.2018;1
1390;12;21.04.2016;2
1391;89;06.10.2017;2
1392;107;08.11.2015;2
1393;100;11.03.2018;2
1394;26;23.12.2017;3
1395;43;30.01.2016;4
1396;112;01.09.2013;5
1397;80;05.10.2018;4
1398;114;06.11.2015;2
1399;42;30.01.2016;1
1400;86;26.11.2018;1
1401;109;20.12.2015;3
1402;94;01.09.2013;3
1403;33;11.03.2018;4
1404;125;05.04.2019;3
1405;14;14.08.2018;5
1406;31;01.11.2013;2
1407;83;01.07.2015;3
1408;1;18.01.2018;5
1409;118;01.07.2012;2
1410;5;01.11.2014;2
1411;8;01.11.2015;4
1412;36;09.09.2018;5
1413;77;01.11.2012;3
1414;122;01.03.2013;5
1415;84;28.05.2018;5
1416;106;02.05.2018;3
1417;70;19.07.2018;4
1418;128;01.09.2015;3
1419;128;12.11.2016;5
1420;117;05.06.2017;4
1421;62;01.05.2015;5
1422;5;05.11.2015;3
1423;121;01.07.2012;3
1424;104;25.04.2017;4
1425;100;01.05.2014;5
1426;51;11.03.2016;1
1427;114;17.01.2019;2
1428;76;18.01.2018;1
1429;46;03.11.2015;3
1430;58;01.11.2014;4
1431;27;01.11.2014;5
1432;17;23.06.2018;4
1433;119;27.11.2017;4
1434;94;04.11.2015;1
1435;108;22.12.2018;5
1436;26;12.11.2016;4
1437;29;22.08.2016;1
1438;127;22.08.2016;1
1439;40;18.01.2018;4
1440;106;22.08.2016;4
1441;52;02.11.2015;4
1442;67;12.11.2016;5
1443;60;01.03.2015;3
1444;99;21.04.2016;1
1445;106;22.06.2019;2
1446;111;27.05.2019;3
1447;16;06.10.2017;5
1448;129;01.11.2017;1
1449;87;11.03.2016;3
1450;94;01.01.2013;5
1451;122;16.07.2017;2
1452;5;01.03.2015;1
1453;49;27.05.2019;5
1454;2;02.11.2015;4
1455;53;31.10.2018;2
1456;20;05.10.2018;3
1457;9;20.12.2015;3
1458;78;22.12.2018;4
1459;108;01.01.2015;3
1460;78;01.01.2014;2
1461;58;01.07.2013;4
1462;89;08.11.2015;1
1463;3;06.10.2017;5
1464;50;01.06.2016;2
1465;12;04.11.2015;3
1466;121;01.09.2015;1
1467;80;23.12.2016;1
1468;126;23.12.2017;5
1469;121;01.07.2015;3
1470;24;01.05.2013;5
1471;35;01.05.2015;4
1472;97;05.06.2017;5
1473;33;05.06.2017;1
1474;98;10.03.2019;5
1475;125;10.03.2019;2
1476;28;09.11.2015;5
1477;70;01.01.2014;5
1478;15;01.11.2017;1
1479;105;02.05.2018;4
1480;61;01.03.2014;2
1481;74;27.11.2017;3
1482;110;05.06.2017;4
1483;46;12.11.2016;2
1484;118;01.11.2012;3
1485;37;07.11.2015;4
1486;6;01.11.2015;1
1487;81;11.03.2016;3
1488;110;01.11.2013;2
1489;48;01.11.2013;1
1490;48;01.06.2016;5
1491;111;28.05.2018;3
1492;97;02.11.2015;3
1493;29;02.02.2017;3
1494;114;01.01.2014;5
1495;56;02.10.2016;2
1496;48;09.11.2015;2
1497;41;01.09.2013;1
1498;5;02.11.2015;4
1499;75;01.11.2012;5
1500;2;01.11.2014;4
1501;71;05.10.2018;1
1502;67;01.07.2014;3
1503;44;11.03.2016;4
1504;35;27.05.2019;3
1505;111;23.12.2017;4
1506;12;12.11.2016;5
1507;53;01.11.2013;2
1508;79;01.09.2013;2
1509;116;01.07.2014;2
1510;8;06.11.2015;3
1511;105;23.12.2016;5
1512;17;31.10.2018;5
1513;24;19.07.2018;4
1514;7;22.08.2016;2
1515;43;01.09.2013;5
1516;62;06.11.2015;3
1517;117;01.06.2016;4
1518;79;02.05.2018;1
1519;3;13.02.2018;3
1520;23;27.05.2019;4
1521;114;27.05.2019;5
1522;22;01.05.2014;1
1523;66;20.12.2015;2
1524;58;07.11.2015;2
1525;90;22.08.2016;1
1526;66;01.03.2014;4
1527;8;02.02.2017;3
1528;87;26.08.2017;1
1529;19;03.11.2015;3
1530;73;10.03.2019;1
1531;22;05.04.2019;3
1532;33;23.12.2017;1
1533;34;27.05.2019;1
1534;122;10.03.2019;3
1535;69;23.06.2018;2
1536;86;28.05.2018;2
1537;68;12.07.2016;3
1538;127;30.01.2016;5
1539;128;05.04.2019;4
1540;16;05.10.2018;2
1541;56;01.09.2012;1
1542;108;27.11.2017;5
1543;4;01.09.2015;1
1544;93;01.01.2015;3
1545;35;16.07.2017;4
1546;107;14.08.2018;3
1547;44;02.05.2018;1
1548;101;23.06.2018;1
1549;128;01.11.2015;3
1550;20;23.12.2017;5
1551;37;09.09.2018;1
1552;61;06.11.2015;1
1553;4;01.09.2013;3
1554;90;01.09.2013;4
1555;117;02.10.2016;4
1556;45;11.03.2018;3
1557;28;01.05.2015;5
1558;11;30.01.2016;1
1559;22;02.10.2016;3
1560;118;07.11.2015;3
1561;82;25.04.2017;1
1562;117;27.11.2017;4
1563;55;12.11.2016;5
1564;57;22.06.2019;3
1565;12;01.11.2014;4
1566;3;06.04.2018;3
1567;66;23.12.2017;1
1568;46;01.09.2014;1
1569;65;19.07.2018;5
1570;102;01.07.2013;3
1571;25;22.12.2018;3
1572;33;22.12.2018;2
1573;10;08.11.2015;1
1574;50;28.05.2018;2
1575;55;01.05.2014;1
1576;55;01.07.2015;4
1577;12;01.05.2014;5
1578;39;12.07.2016;5
1579;89;01.11.2013;2
1580;126;09.11.2015;5
1581;109;01.03.2013;5
1582;97;01.03.2014;1
1583;16;28.05.2018;5
1584;49;06.10.2017;2
1585;48;01.01.2014;3
1586;44;10.03.2019;2
1587;85;09.09.2018;4
1588;4;10.03.2019;5
1589;13;01.11.2015;4
1590;16;07.11.2015;2
1591;44;09.09.2018;2
1592;24;01.07.2014;2
1593;83;27.11.2017;2
1594;74;18.01.2018;2
1595;69;31.10.2018;2
1596;118;01.11.2015;3
1597;117;01.03.2015;3
1598;116;01.09.2015;5
1599;20;05.06.2017;1
1600;55;15.03.2017;2
1601;48;01.03.2014;4
1602;88;31.10.2018;5
1603;107;01.09.2013;3
1604;40;23.06.2018;5
1605;127;05.06.2017;2
1606;25;01.01.2013;3
1607;71;11.03.2016;3
1608;63;01.09.2015;1
1609;25;01.11.2014;4
1610;33;01.03.2014;2
1611;122;01.01.2014;5
1612;37;28.05.2018;3
1613;93;01.11.2014;3
1614;34;05.04.2019;5
1615;93;28.05.2018;5
1616;14;05.11.2015;3
1617;128;16.07.2017;2
1618;47;05.11.2015;1
1619;23;03.11.2015;2
1620;117;01.11.2017;5
1621;121;02.05.2018;5
1622;42;22.06.2019;5
1623;74;27.11.2017;2
1624;3;12.02.2019;3
1625;129;02.05.2018;5
1626;91;12.07.2016;3
1627;52;01.03.2015;2
1628;89;05.06.2017;2
1629;4;28.05.2018;2
1630;45;22.06.2019;3
1631;94;06.10.2017;1
1632;19;01.11.2015;2
1633;43;01.01.2013;3
1634;116;01.09.2012;2
1635;53;20.12.2015;1
1636;26;05.10.2018;3
1637;41;01.11.2017;5
1638;8;01.01.2013;2
1639;28;06.04.2018;1
1640;64;06.10.2017;5
1641;128;09.11.2015;1
1642;111;22.08.2016;2
1643;12;01.01.2013;1
1644;67;02.02.2017;4
1645;89;01.07.2013;2
1646;18;22.06.2019;5
1647;30;02.02.2017;3
1648;90;19.07.2018;2
1649;25;08.11.2015;5
1650;114;01.06.2016;5
1651;93;01.11.2014;3
1652;64;27.11.2017;3
1653;77;18.01.2018;3
1654;62;01.05.2015;2
1655;111;02.05.2018;5
1656;125;18.01.2018;1
1657;70;02.05.2018;3
1658;51;23.06.2018;1
1659;75;05.10.2018;5
1660;14;09.09.2018;3
1661;57;01.07.2015;2
1662;104;09.11.2015;2
1663;114;06.04.2018;3
1664;112;01.11.2015;5
1665;5;10.03.2019;5
1666;94;01.05.2013;5
1667;52;13.02.2018;5
1668;68;01.05.2019;5
1669;61;23.06.2018;5
1670;60;17.01.2019;4
1671;54;08.11.2015;5
1672;7;22.12.2018;1
1673;1;22.12.2018;1
1674;61;16.07.2017;1
1675;7;01.07.2015;5
1676;121;12.02.2019;3
1677;106;18.01.2018;3
1678;58;01.09.2015;4
1679;7;01.11.2012;4
1680;29;05.10.2018;1
1681;39;01.11.2015;5
1682;29;12.07.2016;1
1683;31;01.01.2015;2
1684;92;08.11.2015;1
1685;66;05.11.2015;3
1686;91;12.11.2016;5
1687;103;20.12.2015;1
1688;119;20.12.2015;2
1689;106;01.03.2013;4
1690;39;19.07.2018;3
1691;32;11.03.2018;3
1692;2;28.05.2018;2
1693;88;01.01.2015;5
1694;103;22.08.2016;1
1695;90;08.11.2015;1
1696;44;27.05.2019;3
1697;61;01.03.2014;4
1698;70;23.12.2016;2
1699;128;05.11.2015;4
1700;64;01.05.2013;1
1701;14;01.01.2014;2
1702;98;01.06.2016;4
1703;42;01.03.2014;1
1704;3;09.11.2015;1
1705;48;01.05.2015;4
1706;99;01.05.2015;3
1707;88;05.06.2017;5
1708;110;01.01.2014;3
1709;22;02.11.2015;2
1710;31;01.03.2013;1
1711;76;02.02.2017;1
1712;36;01.05.2015;3
1713;107;27.05.2019;1
1714;11;08.11.2015;1
1715;61;22.12.2018;4
1716;120;01.11.2017;4
1717;49;01.09.2015;2
1718;62;25.04.2017;5
1719;5;06.10.2017;5
1720;105;17.01.2019;4
1721;14;01.07.2012;1
1722;50;03.11.2015;3
1723;129;28.05.2018;3
1724;116;02.11.2015;4
1725;81;26.11.2018;5
1726;53;01.11.2017;3
1727;93;01.09.2015;5
1728;127;01.05.2015;5
1729;116;01.11.2012;1
1730;108;15.03.2017;3
1731;1;02.02.2017;1
1732;68;02.11.2015;5
1733;65;01.03.2014;5
1734;35;01.09.2012;4
1735;116;20.12.2015;4
1736;113;23.12.2017;5
1737;104;11.03.2018;1
1738;65;02.10.2016;1
1739;36;01.01.2015;5
1740;4;01.11.2015;2
1741;125;23.06.2018;5
1742;119;02.05.2018;1
1743;121;01.03.2013;2
1744;107;01.07.2015;3
1745;0;04.11.2015;1
1746;6;01.09.2015;3
1747;13;17.01.2019;2
1748;88;31.10.2018;3
1749;12;23.12.2016;4
1750;60;01.03.2015;1
1751;19;23.12.2017;4
1752;16;12.07.2016;5
1753;51;14.08.2018;3
1754;52;06.10.2017;3
1755;118;01.11.2012;3
1756;123;23.12.2016;2
1757;56;22.12.2018;2
1758;12;01.11.2013;5
1759;53;01.05.2019;3
1760;110;01.05.2013;2
1761;30;05.11.2015;4
1762;47;02.05.2018;3
1763;37;27.11.2017;1
1764;110;17.01.2019;2
1765;83;05.10.2018;3
1766;120;07.11.2015;2
1767;125;14.08.2018;2
1768;63;01.03.2013;3
1769;7;23.06.2018;5
1770;47;01.09.2013;3
1771;75;01.11.2012;5
1772;14;01.03.2014;2
1773;48;23.06.2018;2
1774;26;31.10.2018;1
1775;12;01.07.2013;4
1776;116;13.02.2018;3
1777;60;25.04.2017;1
1778;59;01.05.2019;2
1779;3;05.06.2017;2
1780;64;27.05.2019;3
1781;1;11.03.2016;2
1782;101;01.05.2019;2
1783;34;01.11.2012;1
1784;0;10.03.2019;2
1785;45;19.07.2018;5
1786;39;02.02.2017;1
1787;72;01.07.2015;1
1788;68;01.05.2019;2
1789;4;08.11.2015;2
1790;21;01.11.2015;5
1791;53;01.05.2013;3
1792;59;08.11.2015;1
1793;39;12.07.2016;3
1794;24;01.01.2014;4
1795;120;27.11.2017;1
1796;85;01.06.2016;5
1797;80;11.03.2018;4
1798;24;01.05.2014;1
1799;64;11.03.2018;2
1800;58;20.12.2015;1
1801;7;01.11.2015;3
1802;95;01.01.2014;1
1803;34;16.07.2017;4
1804;86;25.04.2017;2
1805;76;23.06.2018;1
1806;18;23.06.2018;2
1807;92;27.05.2019;4
1808;2;04.11.2015;1
1809;67;22.08.2016;4
1810;81;26.08.2017;1
1811;1;01.05.2019;4
1812;29;01.07.2013;3
1813;49;01.05.2019;3
1814;28;03.11.2015;2
1815;64;01.11.2012;5
1816;21;12.11.2016;1
1817;124;31.10.2018;4
1818;49;01.09.2014;2
1819;8;01.03.2013;5
1820;88;01.07.2012;1
1821;87;05.04.2019;1
1822;93;22.08.2016;3
1823;67;01.05.2013;2
1824;68;01.09.2013;3
1825;69;01.07.2015;1
1826;20;02.10.2016;4
1827;126;17.01.2019;2
1828;41;01.09.2015;5
1829;111;21.04.2016;5
1830;117;01.07.2015;2
1831;26;05.10.2018;4
1832;96;14.08.2018;3
1833;114;11.03.2016;4
1834;75;26.08.2017;5
1835;12;21.04.2016;5
1836;84;21.04.2016;1
1837;77;12.02.2019;2
1838;40;26.08.2017;1
1839;28;16.07.2017;4
1840;118;12.07.2016;5
1841;90;02.11.2015;4
1842;93;26.08.2017;2
1843;10;01.09.2013;1
1844;91;05.04.2019;1
1845;10;23.12.2016;1
1846;30;01.05.2014;4
1847;76;14.08.2018;3
1848;15;01.07.2014;4
1849;77;01.01.2015;3
1850;81;14.08.2018;2
1851;47;01.11.2012;4
1852;117;01.06.2016;2
1853;128;05.04.2019;3
1854;60;01.03.2013;1
1855;15;12.11.2016;1
1856;22;01.06.2016;2
1857;43;08.11.2015;4
1858;96;23.12.2016;3
1859;17;01.11.2015;3
1860;20;11.03.2018;1
1861;16;23.12.2016;1
1862;13;07.11.2015;4
1863;34;25.04.2017;5
1864;6;01.07.2015;5
1865;73;04.11.2015;5
1866;96;01.01.2014;3
1867;124;08.11.2015;3
1868;20;01.11.2015;2
1869;75;22.08.2016;1
1870;9;01.11.2013;1
1871;37;01.01.2014;3
1872;104;01.01.2013;5
1873;29;30.01.2016;2
1874;85;01.11.2015;3
1875;2;01.05.2019;5
1876;102;01.03.2015;4
1877;22;01.09.2012;4
1878;71;01.07.2012;1
1879;122;16.07.2017;3
1880;84;22.12.2018;5
1881;37;01.03.2014;4
1882;23;22.12.2018;1
1883;87;17.01.2019;3
1884;15;12.07.2016;3
1885;29;01.09.2013;3
1886;118;09.09.2018;1
1887;26;06.04.2018;3
1888;59;01.09.2014;2
1889;22;01.03.2015;3
1890;37;01.07.2013;1
1891;127;01.07.2015;4
1892;59;01.07.2012;5
1893;101;06.11.2015;2
1894;65;05.06.2017;2
1895;115;02.11.2015;4
1896;71;01.07.2015;1
1897;73;18.01.2018;3
1898;18;22.06.2019;5
1899;9;02.10.2016;1
1900;129;03.11.2015;2
1901;93;11.03.2018;2
1902;115;01.01.2015;2
1903;8;26.08.2017;1
1904;14;04.11.2015;2
1905;60;26.11.2018;3
1906;55;01.09.2015;5
1907;105;02.11.2015;2
1908;36;28.05.2018;3
1909;0;01.09.2014;1
1910;81;01.05.2014;5
1911;78;01.09.2015;3
1912;22;02.05.2018;3
1913;41;01.09.2015;3
1914;31;01.05.2019;1
1915;46;27.11.2017;1
1916;118;14.08.2018;1
1917;37;02.10.2016;4
1918;69;19.07.2018;2
1919;8;01.03.2013;3
1920;122;26.11.2018;1
1921;94;01.05.2019;3
1922;69;01.11.2015;3
1923;74;16.07.2017;4
1924;59;05.11.2015;2
1925;128;09.09.2018;3
1926;86;01.05.2015;5
1927;125;10.03.2019;1
1928;23;02.11.2015;2
1929;114;06.10.2017;1
1930;25;22.06.2019;1
1931;36;01.01.2013;3
1932;65;02.02.2017;4
1933;5;18.01.2018;1
1934;18;01.01.2014;2
1935;84;01.05.2014;1
1936;18;20.12.2015;3
1937;125;22.12.2018;1
1938;127;23.12.2017;3
1939;0;19.07.2018;5
1940;58;07.11.2015;4
1941;35;01.07.2012;1
1942;128;17.01.2019;2
1943;13;01.01.2013;5
1944;125;12.02.2019;5
1945;51;22.08.2016;4
1946;25;02.02.2017;4
1947;60;01.01.2015;1
1948;41;22.06.2019;2
1949;99;17.01.2019;3
1950;119;01.05.2014;5
1951;1;01.11.2012;4
1952;105;01.01.2014;3
1953;74;16.07.2017;3
1954;28;01.03.2015;2
1955;58;10.03.2019;2
1956;116;14.08.2018;5
1957;69;31.10.2018;5
1958;68;01.09.2013;2
1959;32;22.06.2019;2
1960;26;01.11.2012;4
1961;47;05.04.2019;5
1962;6;01.07.2015;2
1963;79;01.05.2014;4
1964;40;27.11.2017;3
1965;81;01.11.2014;3
1966;70;01.07.2014;5
1967;48;23.12.2016;5
1968;91;21.04.2016;5
1969;2;05.10.2018;4
1970;59;11.03.2016;1
1971;107;05.06.2017;5
1972;11;16.07.2017;5
1973;53;23.06.2018;4
1974;96;01.11.2015;4
1975;2;10.03.2019;2
1976;53;11.03.2016;5
1977;126;01.05.2019;3
1978;95;31.10.2018;1
1979;38;01.05.2019;2
1980;17;01.07.2013;1
1981;114;06.11.2015;1
1982;42;12.11.2016;4
1983;42;01.06.2016;4
1984;56;04.11.2015;2
1985;62;23.12.2016;2
1986;74;19.07.2018;3
1987;43;10.03.2019;5
1988;13;12.07.2016;4
1989;129;16.07.2017;1
1990;50;18.01.2018;5
1991;50;06.04.2018;3
1992;129;02.02.2017;1
1993;0;05.04.2019;1
1994;10;01.01.2014;3
1995;45;26.08.2017;3
1996;115;11.03.2016;4
1997;38;02.05.2018;1
1998;72;02.10.2016;4
1999;22;07.11.2015;3
2000;67;30.01.2016;2
2001;50;05.11.2015;5
2002;27;01.09.2014;3
2003;8;01.03.2013;4
2004;121;21.04.2016;1
2005;5;01.11.2014;2
2006;99;30.01.2016;5
2007;61;01.07.2013;1
2008;78;12.07.2016;1
2009;9;12.11.2016;5
2010;120;12.11.2016;1
2011;25;11.03.2018;1
2012;7;09.09.2018;3
2013;7;01.09.2012;3
2014;5;27.05.2019;2
2015;104;09.09.2018;4
2016;88;01.05.2019;3
2017;48;01.05.2015;1
2018;24;01.09.2013;4
2019;127;31.10.2018;2
2020;103;11.03.2018;2
2021;47;01.09.2012;2
2022;72;01.09.2015;1
2023;86;17.01.2019;2
2024;93;01.09.2014;3
2025;67;01.07.2015;5
2026;95;09.09.2018;2
2027;123;26.08.2017;3
2028;24;06.10.2017;3
2029;38;23.12.2016;4
2030;105;22.06.2019;5
2031;86;06.04.2018;3
2032;73;01.07.2015;2
2033;78;05.10.2018;5
2034;57;02.05.2018;3
2035;78;27.05.2019;2
2036;52;20.12.2015;3
2037;87;27.11.2017;3
2038;101;21.04.2016;4
2039;81;13.02.2018;1
2040;22;15.03.2017;5
2041;16;06.04.2018;5
2042;84;14.08.2018;2
2043;56;27.05.2019;3
2044;104;17.01.2019;4
2045;57;11.03.2016;1
2046;27;22.06.2019;3
2047;57;27.05.2019;1
2048;35;01.05.2015;2
2049;128;22.12.2018;3
2050;1;22.08.2016;5
2051;22;02.11.2015;5
2052;90;02.02.2017;1
2053;58;06.04.2018;1
2054;50;11.03.2018;4
2055;113;06.04.2018;2
2056;56;01.05.2014;2
2057;3;28.05.2018;1
2058;31;02.02.2017;1
2059;115;01.01.2015;3
2060;80;01.06.2016;3
2061;62;01.03.2015;2
2062;126;21.04.2016;3
2063;41;26.08.2017;4
2064;75;01.11.2014;2
